Source,Target,Type,Id,Weight
2465,3913,Directed,12697,0
2465,3049,Directed,12698,0
2465,1204,Directed,12699,0
2465,1251,Directed,12700,0
2465,3212,Directed,12701,0
500,2836,Directed,12704,0
500,771,Directed,12705,0
500,2463,Directed,12706,0
500,2453,Directed,12707,0
207,3101,Directed,12728,0
207,1614,Directed,12729,0
3049,3356,Directed,12766,0
1251,3356,Directed,12776,0
2634,22,Directed,12780,0
22,210,Directed,12782,0
1565,1545,Directed,12784,0
1292,1545,Directed,12786,0
360,1791,Directed,12795,0
360,4016,Directed,12796,0
360,3923,Directed,12797,0
360,2352,Directed,12798,0
3870,127,Directed,12876,0
3870,1709,Directed,12877,0
3870,1997,Directed,12878,0
300,3680,Directed,12889,0
300,2112,Directed,12890,0
300,701,Directed,12891,0
300,42,Directed,12892,0
300,615,Directed,12893,0
300,223,Directed,12894,0
300,3941,Directed,12895,0
42,1036,Directed,12904,0
42,1757,Directed,12905,0
42,3520,Directed,12906,0
42,2962,Directed,12907,0
42,883,Directed,12908,0
42,1844,Directed,12909,0
42,454,Directed,12910,0
42,2884,Directed,12911,0
42,1960,Directed,12912,0
42,3513,Directed,12913,0
42,894,Directed,12914,0
42,1006,Directed,12915,0
1869,562,Directed,12922,0
1869,615,Directed,12923,0
1869,701,Directed,12924,0
562,13,Directed,12928,0
562,112,Directed,12929,0
562,1267,Directed,12930,0
1757,1807,Directed,12962,0
1757,228,Directed,12963,0
1757,1122,Directed,12964,0
701,2676,Directed,13098,0
701,1006,Directed,13099,0
701,2191,Directed,13100,0
701,1378,Directed,13101,0
701,1844,Directed,13102,0
904,1616,Directed,13106,0
904,2619,Directed,13107,0
2348,2619,Directed,13109,0
2466,3101,Directed,13142,0
2304,2619,Directed,13147,0
1264,2619,Directed,13152,0
3780,1993,Directed,13163,0
3780,3274,Directed,13164,0
3780,1549,Directed,13165,0
894,761,Directed,13215,0
894,2827,Directed,13216,0
894,1420,Directed,13217,0
894,28,Directed,13218,0
894,1873,Directed,13219,0
894,1645,Directed,13220,0
894,2027,Directed,13221,0
894,394,Directed,13222,0
894,874,Directed,13223,0
894,1676,Directed,13224,0
894,3694,Directed,13225,0
3827,809,Directed,13324,0
3827,2923,Directed,13325,0
1036,2962,Directed,13363,0
3520,2962,Directed,13370,0
3520,3827,Directed,13371,0
3520,1036,Directed,13372,0
3520,809,Directed,13373,0
1616,171,Directed,13376,0
1616,2619,Directed,13377,0
1349,701,Directed,13385,0
1349,615,Directed,13386,0
1349,1540,Directed,13387,0
1349,27,Directed,13388,0
1349,1026,Directed,13389,0
1349,1476,Directed,13390,0
1349,3964,Directed,13391,0
3443,2619,Directed,13400,0
514,2619,Directed,13403,0
698,779,Directed,13428,0
2036,779,Directed,13434,0
674,2619,Directed,13449,0
503,228,Directed,13490,0
