Source,Target,Type,Id,Weight
1151,1973,Directed,12597,0
1151,150,Directed,12598,0
1151,2170,Directed,12599,0
1151,1394,Directed,12600,0
1151,1536,Directed,12601,0
1151,1976,Directed,12602,0
1151,2363,Directed,12603,0
1151,3149,Directed,12604,0
1151,1636,Directed,12605,0
1151,3117,Directed,12606,0
1151,3138,Directed,12607,0
1151,750,Directed,12608,0
1151,576,Directed,12609,0
1151,477,Directed,12610,0
2620,2985,Directed,12661,0
2620,491,Directed,12662,0
2620,784,Directed,12663,0
2620,2166,Directed,12664,0
784,150,Directed,12665,0
3160,1209,Directed,12672,0
3160,943,Directed,12673,0
3160,1973,Directed,12674,0
3160,1459,Directed,12675,0
3160,2170,Directed,12676,0
3160,674,Directed,12677,0
3160,1976,Directed,12678,0
3160,1691,Directed,12679,0
3160,382,Directed,12680,0
3160,1225,Directed,12681,0
3160,576,Directed,12682,0
3160,1022,Directed,12683,0
3160,2429,Directed,12684,0
2597,2550,Directed,12692,0
2597,2429,Directed,12693,0
2712,1732,Directed,12695,0
2712,783,Directed,12696,0
1732,1327,Directed,12709,0
1732,176,Directed,12710,0
1732,2683,Directed,12711,0
1732,2550,Directed,12712,0
1732,2429,Directed,12713,0
783,1327,Directed,12727,0
783,176,Directed,12728,0
783,2683,Directed,12729,0
783,2550,Directed,12730,0
783,2429,Directed,12731,0
783,2597,Directed,12732,0
1261,2547,Directed,12733,0
1261,2098,Directed,12734,0
1261,782,Directed,12735,0
1261,150,Directed,12736,0
1261,2429,Directed,12737,0
2098,2276,Directed,12741,0
2098,1459,Directed,12742,0
2098,2429,Directed,12743,0
576,164,Directed,12746,0
576,943,Directed,12747,0
576,2665,Directed,12748,0
576,1708,Directed,12749,0
576,1459,Directed,12750,0
576,150,Directed,12751,0
1394,3138,Directed,12754,0
1394,1209,Directed,12755,0
1394,164,Directed,12756,0
1394,2665,Directed,12757,0
1394,183,Directed,12758,0
1394,2875,Directed,12759,0
1394,1225,Directed,12760,0
