Source,Target,Type,Id,Weight
4496,564,Directed,10344,0
357,5781,Directed,10345,0
7651,1767,Directed,10349,0
7651,2409,Directed,10350,0
7651,1243,Directed,10351,0
7651,6770,Directed,10352,0
7651,6061,Directed,10353,0
1451,714,Directed,10355,0
1451,611,Directed,10356,0
4022,6061,Directed,10358,0
4022,614,Directed,10359,0
4022,564,Directed,10360,0
4022,3765,Directed,10361,0
248,5781,Directed,10362,0
5238,5726,Directed,10365,0
5238,6659,Directed,10366,0
5238,1536,Directed,10367,0
4025,4168,Directed,10368,0
4025,2917,Directed,10369,0
6624,5726,Directed,10373,0
7391,4818,Directed,10376,0
7391,5237,Directed,10377,0
7391,2510,Directed,10378,0
7391,701,Directed,10379,0
7391,4077,Directed,10380,0
7391,8152,Directed,10381,0
7391,3152,Directed,10382,0
7391,2292,Directed,10383,0
205,4938,Directed,10396,0
205,1313,Directed,10397,0
205,5888,Directed,10398,0
205,6840,Directed,10399,0
205,7948,Directed,10400,0
205,1701,Directed,10401,0
205,6237,Directed,10402,0
205,6622,Directed,10403,0
205,7062,Directed,10404,0
205,8407,Directed,10405,0
205,854,Directed,10406,0
205,7534,Directed,10407,0
205,5252,Directed,10408,0
205,4624,Directed,10409,0
701,8126,Directed,10410,0
4938,4194,Directed,10412,0
4938,6845,Directed,10413,0
4938,3481,Directed,10414,0
5252,4595,Directed,10418,0
5252,4082,Directed,10419,0
5252,8039,Directed,10420,0
5252,4024,Directed,10421,0
5252,3203,Directed,10422,0
5252,6879,Directed,10423,0
5252,2352,Directed,10424,0
5252,6560,Directed,10425,0
5252,6389,Directed,10426,0
2931,6061,Directed,10431,0
4194,6061,Directed,10436,0
7948,1479,Directed,10444,0
7948,2856,Directed,10445,0
7948,2586,Directed,10446,0
7948,6879,Directed,10447,0
7948,1150,Directed,10448,0
7948,6237,Directed,10449,0
7948,8563,Directed,10450,0
7948,1361,Directed,10451,0
7948,6061,Directed,10452,0
7948,6389,Directed,10453,0
7948,2352,Directed,10454,0
7948,4024,Directed,10455,0
7948,6560,Directed,10456,0
7948,6845,Directed,10457,0
7948,4194,Directed,10458,0
7948,8126,Directed,10459,0
7948,1469,Directed,10460,0
7948,8775,Directed,10461,0
7660,1598,Directed,10464,0
7660,1113,Directed,10465,0
7660,2264,Directed,10466,0
7660,1460,Directed,10467,0
7660,4539,Directed,10468,0
7660,8782,Directed,10469,0
7431,1460,Directed,10472,0
7431,891,Directed,10473,0
7431,8782,Directed,10474,0
7431,5349,Directed,10475,0
7431,1113,Directed,10476,0
5404,1460,Directed,10478,0
5404,8782,Directed,10479,0
5404,785,Directed,10480,0
5404,1113,Directed,10481,0
4033,7954,Directed,10490,0
4033,1113,Directed,10491,0
4033,1598,Directed,10492,0
4033,4966,Directed,10493,0
4033,8669,Directed,10494,0
4033,2292,Directed,10495,0
4033,1460,Directed,10496,0
4033,8782,Directed,10497,0
8669,3276,Directed,10505,0
8669,2931,Directed,10506,0
8669,995,Directed,10507,0
8669,5667,Directed,10508,0
8669,6268,Directed,10509,0
8669,896,Directed,10510,0
8669,8126,Directed,10511,0
8669,3629,Directed,10512,0
8669,2781,Directed,10513,0
8669,7957,Directed,10514,0
8669,6629,Directed,10515,0
3612,1847,Directed,10548,0
160,5020,Directed,10579,0
3382,7768,Directed,10671,0
1612,4997,Directed,10705,0
364,2203,Directed,10734,0
364,134,Directed,10735,0
364,5240,Directed,10736,0
1596,5240,Directed,10761,0
1596,3149,Directed,10762,0
1596,5975,Directed,10763,0
1596,134,Directed,10764,0
1596,8009,Directed,10765,0
1596,3666,Directed,10766,0
1596,6227,Directed,10767,0
1596,2203,Directed,10768,0
1596,8169,Directed,10769,0
1596,1335,Directed,10770,0
1596,7278,Directed,10771,0
1035,3149,Directed,10856,0
5686,5975,Directed,10876,0
5686,3149,Directed,10877,0
5686,3666,Directed,10878,0
5686,8009,Directed,10879,0
5686,6227,Directed,10880,0
5686,8169,Directed,10881,0
5686,1335,Directed,10882,0
5686,7771,Directed,10883,0
5686,8576,Directed,10884,0
5686,7278,Directed,10885,0
3634,6061,Directed,10886,0
3634,4814,Directed,10887,0
3634,1260,Directed,10888,0
8795,1847,Directed,10926,0
3221,1847,Directed,10936,0
3265,5518,Directed,10960,0
3265,4814,Directed,10961,0
3265,648,Directed,10962,0
833,2490,Directed,10967,0
1284,1847,Directed,10989,0
1284,5048,Directed,10990,0
1284,4814,Directed,10991,0
1284,3602,Directed,10992,0
1284,8189,Directed,10993,0
1284,3286,Directed,10994,0
1284,8232,Directed,10995,0
1284,7768,Directed,10996,0
1284,8475,Directed,10997,0
1810,1561,Directed,11027,0
1810,3753,Directed,11028,0
1810,2194,Directed,11029,0
1810,5258,Directed,11030,0
1810,7768,Directed,11031,0
1810,5506,Directed,11032,0
1810,2161,Directed,11033,0
1810,1847,Directed,11034,0
1810,5494,Directed,11035,0
1810,6135,Directed,11036,0
1810,8340,Directed,11037,0
1810,7824,Directed,11038,0
1810,1746,Directed,11039,0
1810,3783,Directed,11040,0
8710,2161,Directed,11049,0
8710,2194,Directed,11050,0
8710,5258,Directed,11051,0
8710,3753,Directed,11052,0
8710,1561,Directed,11053,0
8710,7824,Directed,11054,0
8710,6135,Directed,11055,0
410,4973,Directed,11059,0
410,7889,Directed,11060,0
410,7071,Directed,11061,0
8706,3853,Directed,11065,0
8706,3708,Directed,11066,0
8706,5117,Directed,11067,0
8706,4877,Directed,11068,0
8231,3708,Directed,11072,0
8231,3853,Directed,11073,0
8231,4877,Directed,11074,0
8231,5117,Directed,11075,0
5332,3286,Directed,11119,0
7969,7768,Directed,11128,0
7969,1847,Directed,11129,0
7969,5411,Directed,11130,0
7969,8635,Directed,11131,0
7969,3480,Directed,11132,0
8635,7161,Directed,11146,0
8635,2490,Directed,11147,0
7160,4814,Directed,11148,0
7160,2845,Directed,11149,0
8113,7768,Directed,11239,0
8113,8623,Directed,11240,0
8113,3602,Directed,11241,0
8113,3286,Directed,11242,0
8113,4814,Directed,11243,0
8113,1919,Directed,11244,0
5055,3286,Directed,11255,0
5055,3602,Directed,11256,0
7034,7224,Directed,11257,0
7034,8415,Directed,11258,0
7034,8738,Directed,11259,0
7034,8710,Directed,11260,0
7034,611,Directed,11261,0
7034,2628,Directed,11262,0
7034,6061,Directed,11263,0
7034,7249,Directed,11264,0
7034,6135,Directed,11265,0
7034,2126,Directed,11266,0
7034,1847,Directed,11267,0
7034,2528,Directed,11268,0
7034,7768,Directed,11269,0
7034,7310,Directed,11270,0
7034,6845,Directed,11271,0
7034,4814,Directed,11272,0
7034,7594,Directed,11273,0
6616,7986,Directed,11303,0
6616,7404,Directed,11304,0
6616,5635,Directed,11305,0
6616,5796,Directed,11306,0
6616,2382,Directed,11307,0
6616,7933,Directed,11308,0
1306,2382,Directed,11338,0
1306,7404,Directed,11339,0
1306,7933,Directed,11340,0
1306,7986,Directed,11341,0
1306,5635,Directed,11342,0
1306,5796,Directed,11343,0
7249,8415,Directed,11354,0
7249,6135,Directed,11355,0
7249,4814,Directed,11356,0
7249,7310,Directed,11357,0
7249,6845,Directed,11358,0
7249,7594,Directed,11359,0
7249,7224,Directed,11360,0
7249,614,Directed,11361,0
7249,8738,Directed,11362,0
722,1746,Directed,11366,0
7248,1746,Directed,11370,0
2611,4212,Directed,11400,0
2611,7768,Directed,11401,0
2611,1847,Directed,11402,0
5103,3765,Directed,11405,0
5103,6061,Directed,11406,0
5103,614,Directed,11407,0
5103,564,Directed,11408,0
688,7768,Directed,11416,0
688,1847,Directed,11417,0
688,5411,Directed,11418,0
3515,3460,Directed,11420,0
3515,3765,Directed,11421,0
3515,614,Directed,11422,0
3515,564,Directed,11423,0
3515,6061,Directed,11424,0
4518,733,Directed,11428,0
4518,7224,Directed,11429,0
4518,6776,Directed,11430,0
4518,8340,Directed,11431,0
4518,3050,Directed,11432,0
4518,7310,Directed,11433,0
4518,6845,Directed,11434,0
4518,6135,Directed,11435,0
4518,8415,Directed,11436,0
4518,8738,Directed,11437,0
4518,7594,Directed,11438,0
729,1810,Directed,11439,0
729,410,Directed,11440,0
729,5020,Directed,11441,0
729,2443,Directed,11442,0
729,2291,Directed,11443,0
729,5781,Directed,11444,0
729,2379,Directed,11445,0
729,4239,Directed,11446,0
729,1929,Directed,11447,0
729,7768,Directed,11448,0
729,8290,Directed,11449,0
729,1847,Directed,11450,0
729,1352,Directed,11451,0
522,3893,Directed,11462,0
1447,3480,Directed,11477,0
8690,648,Directed,11493,0
8690,1919,Directed,11494,0
8690,688,Directed,11495,0
8690,2443,Directed,11496,0
8690,3955,Directed,11497,0
8690,876,Directed,11498,0
8690,5518,Directed,11499,0
8690,3480,Directed,11500,0
8690,364,Directed,11501,0
8690,8387,Directed,11502,0
8690,5686,Directed,11503,0
8690,2324,Directed,11504,0
8690,4713,Directed,11505,0
8690,8219,Directed,11506,0
8690,4814,Directed,11507,0
8690,4626,Directed,11508,0
8690,1847,Directed,11509,0
8690,3286,Directed,11510,0
8690,5332,Directed,11511,0
8690,1596,Directed,11512,0
8690,5726,Directed,11513,0
8690,7768,Directed,11514,0
8690,1035,Directed,11515,0
8690,1961,Directed,11516,0
2646,2443,Directed,11537,0
2646,6061,Directed,11538,0
2646,959,Directed,11539,0
